sample_size,rep,observed_correlation,p_value,significant,null_corr_threshold,null_corr_variance
4000,18,0.04026510847804446,0.0128,False,0.045190992371527204,0.0002533345515187387
4000,19,0.034701127428601174,0.0254,False,0.04424001062115242,0.00025593372044519966
4000,20,0.019092619891158534,0.2232,False,0.04348669762144999,0.00024904584470478803
4000,21,0.05065427855739723,0.0018,True,0.044900640813548116,0.0002506791868140074
4000,22,0.03538629787365116,0.0298,False,0.045792774289463906,0.0002529776115049442
4000,23,0.025839786842007384,0.1,False,0.04441243295752212,0.00025137695560283193
4000,24,0.0053160215612533855,0.7358,False,0.04413463134535954,0.00024732818418195994
4000,25,0.01640942500873367,0.2782,False,0.04464175021474922,0.0002487530182361655
4000,26,0.010118561134510415,0.5264,False,0.043322721653910885,0.0002484165790274817
4000,27,0.004219272420227426,0.77,False,0.043729682545651176,0.0002453224303062226
4000,28,0.014069297833366835,0.386,False,0.04455623807795642,0.0002581954243381671
4000,29,0.029448957258692038,0.0678,False,0.045023408052777436,0.0002484473759715974
4000,30,0.003943592265487381,0.7984,False,0.04418302475516159,0.0002542560214151804
4000,31,0.007123011130709752,0.6534,False,0.04409986988529536,0.0002508919241304239
4000,32,0.017706384668754283,0.2708,False,0.044258885612646855,0.00025182186126003584
4000,33,0.015567540927711421,0.3156,False,0.043138769435993526,0.0002483338948192938
4000,34,0.00035858181424821254,0.9836,False,0.04433891956788097,0.0002495062582293629
4000,35,0.04221315529448446,0.0074,True,0.04390942708724747,0.00025197843609001125
4000,36,0.015021417653181561,0.3238,False,0.04311192508344017,0.00024290006267032221
4000,37,0.0038135796028270505,0.8136,False,0.045022226897004546,0.0002516933251056834
4000,38,0.0071686223697521295,0.6524,False,0.04452014845319288,0.00024697020608565505
4000,39,0.011721279772904561,0.4594,False,0.04476953007141366,0.0002507447651785543
4000,40,0.005183549032111282,0.7512,False,0.04442234139000448,0.0002482943022114469
4000,41,0.010453528183653027,0.4922,False,0.043625579917549645,0.0002467533999421902
4000,42,-0.0005163074303028309,0.9706,False,0.04536713834227124,0.0002567908117227127
