,meis1,rad51,gfi1b,spi1,hcfc1,mef2c,ikzf1,jun,irf1,myc,hdac2,stat3,notch1,fos,satb1,esr1,nfat5,ebf1,gata2,gfi1,ets1,cbx7,cbfb,foxo1,nr4a1,bmi1,irf8,elf4,bach2,bhlhe40,pou2af1,junb,nr1h3,stat6,tcf7,smad4,stat1,bcl11b,egr2,stat2,elf1,ctsg,elane,mpo,mpl,ccl9,dusp1,tyrobp,clec12a,ltb,ly6a,rgs1,igkc,procr,rab44,pdzk1ip1,sell,esam,f630028o10rik,myl10,maged1,trim47,cd48,tbxas1,bc035044,neurl3,cst7,hacd4,ms4a3,rtp4,pglyrp2,hk3,ifi44,nkg7,mmrn1,atp8b4,msmo1,gimap5,serpina3g,slc18a2,anxa3,nceh1,dennd2d,pcp4l1,gimap1,laptm4b,pqlc3,rhof,pear1,il21r,ly6c2,ldhb,ms4a6b,rab32,ap3s1,gbp2,padi4,myo1f,casp1,ctsl,alas1,itih5,emilin1,zfp386,tcp11l2,cish,vill,ppp1r15a,afap1l1,smpdl3a,tcn2,oasl2,fes,lbp,adgrg3,mfge8,glipr2,igtp,2610035d17rik,fut7,csgalnact2,orai3,cd79b,mapkapk3,sigirr,tgm2,csf2rb,osbpl1a,tnfrsf21,ms4a6c,adssl1,anxa2,dennd1c,krt18,ighm,slc35b4,camk1,1110059e24rik,snx4,glb1
stat1,0.02302391588253193,-0.0032687106359179843,0.0033155463337748927,0.02407128148659061,0.04981700571700837,0.023401757545916415,0.027763608434712726,0.08039767857001363,0.04966852969451902,-0.01682854454219052,0.00842170703351005,0.05087629207455794,0.028472206456026158,0.01959569288036091,-0.003660926602609059,0.026982935597133637,0.01358351864147517,0.012877807564469669,-0.040645542176250424,-0.015451753080294985,-0.012987271552419048,0.006928682727215198,0.018624595007956993,0.024004448982219314,0.03008263763411322,-0.016040733009648936,0.04769765283703657,0.019463962731124853,-0.006570143253015104,0.03979886427452909,-0.010355181860654985,0.019339007344715484,0.0074358245491404525,0.0248510337344868,0.039652537461244794,0.033351427538259884,1.0,-0.010355181860654985,0.016761589756857497,0.07458548165806467,0.03924836998116045,-0.0019302557514494665,0.006249467914189354,-0.018410558879573144,-0.00221440864322864,0.011073609370521018,0.015611548554439688,0.05810778588293684,0.03479146520794221,0.0067392318022538936,0.10705307775398701,0.0108714513909702,,0.019082403178392653,-0.011796299431063043,-0.018040325437109622,0.046479960248206866,0.003183591561929601,0.029110876596729972,-0.002597712989978036,0.0021864907016643114,0.002165047919409269,0.011502605060173319,0.008763211512267333,0.008227418626457674,0.02719941575152523,0.017523671911907228,0.03525529240713384,0.0009877962255784233,0.12170967523632907,0.007932352697554539,0.004536137607214085,0.0691420741073347,-0.01933783135372303,-0.00520920693062656,-0.0006016140211536886,0.0006796715785056429,0.004783885109359732,0.006339584029595466,-0.020960229578322536,0.022623565754751124,-0.0029467667867556285,0.014056352253206065,-0.009635194855843947,0.020070080221290924,-0.0031048923915617,0.026666961608506425,0.0018871667949552633,0.021486773776792048,0.03626457331244191,0.04811135372399679,0.025501205844077984,0.10185867467897357,0.05708027416286375,-0.016642684868622706,0.09376730253595246,0.0009202227782030895,0.05920772401847751,-0.012755726849361562,0.017025096085855076,0.02080517717318872,-0.0026778218046629317,-0.007909331092616087,0.010068638943335987,-0.007942234653145065,0.001112918734451383,-0.016961220589473584,0.01228187246737387,-0.003096708708921442,0.020675049777145016,0.030819785180892945,0.1061731114598496,0.048080838646301804,0.026592323694479683,-0.020269852169529933,0.016147567237539046,0.02307544614649966,0.10097176000947543,-0.0005386364843421413,-0.027479313476981862,-0.029588534006633683,0.01371381404767002,0.005393477973305298,0.023798533570115823,0.00946862116028645,0.034164164280308225,0.028445849766923804,0.00812925970198895,-0.01356434027939259,0.09934132921614641,-0.011421423350205616,0.05988064646036097,0.030388589623426762,0.04323494489699182,0.04018092538125092,-0.005117837245206869,0.035427518896024565,0.0011919685211686146,0.003929797083309826,0.0044219936332739775
bcl11b,-0.00793213651907737,-0.007808049063972727,-0.0034034876228954142,0.010363133143324774,0.004218629124989651,-0.010086016357203386,-0.013645575897846728,-0.009439743099665072,-0.005017588685899517,-0.008478859404840219,0.006005077328439641,-0.01577323850958686,-0.0031181078492949358,-0.004036122108808344,-0.005209506469342175,-0.0044005134817408096,-0.006475528212441293,-0.0007731462116718868,-0.00019466574606330104,-0.011584006128779255,-0.0030174369125628557,-0.0016735387567421382,0.002813537872290225,-0.003983565128545113,-0.0017613936833276275,-0.005714810848888083,-0.00733087888302207,-0.006908283845779151,-0.0016735387567421382,0.008635318812811831,-0.0005465475923886361,-0.008791867026944034,-0.0006311562701944942,-0.00973795286370759,-0.0018176563970891233,-0.008864303553430661,-0.010355181860654983,1.0,-0.0011387663214344436,-0.008207022588848555,0.01137981110514729,0.0016829757297517547,-0.003430822024933894,-0.0017276508338936825,-0.0023941081787544646,0.015925283426720498,-0.005103620918994245,0.00830204258772715,-0.009242975047962825,-0.003134592959564927,0.015427326332530574,0.02223798141478121,,-0.003752904220458504,-0.007282035604094942,-0.0018722682901366504,-0.01751079267526537,-0.0018176563970891233,0.008902089810454534,-0.002148567349580728,0.018613783789780087,-0.0025384821710942827,0.022062359163823,-0.004625618835275559,-0.006771963226772126,-0.0073795046590216145,-0.011660762282775645,-0.0049850093571953535,0.00802427765576974,0.013718249826018937,-0.0020275135634185803,0.018004390811898367,-0.00635954084799472,-0.00947465874482747,-0.0009471656341691778,-0.00560678175272955,-0.01052560212082047,-0.002171994070430698,0.004567658126239409,-0.007067751565904102,0.004337122768007372,0.08477502714277782,-0.004126665616939101,-0.0024361930746386253,0.032448021077918346,-0.007444008418638269,0.02206378742097196,-0.0059356768177309584,-0.004009920155804157,-0.004941292127599385,-0.006368518318786176,-0.002002452393105008,-0.006314511420845955,0.013322767880157672,-0.004491105076551338,-0.005344579517997892,-0.00463720583979828,0.010239701074994886,-0.003930383454915007,-0.00677196322050081,0.017650882779246327,-0.004875102694466104,-7.952814380937531e-05,-0.0038493826709369654,-0.003862988378193132,-0.011145606208063845,-0.0015809129458575614,-0.004088078600307359,-0.004941292126143733,-0.006223725284711066,-0.007571920617755832,0.014325861798974309,-0.012626037241800368,-0.003724926063175543,0.007342601223691128,-0.004808149622995407,-0.010435328635953558,-0.011635196005154502,-0.0018989998661130144,-0.004036122113140561,0.003477271101918913,-0.005028409424507097,-0.0015488307940240199,0.021323670376392857,-0.004240565645916695,-0.002805998025381449,0.014192388632652255,-0.0050607562916638316,0.03410143832772238,0.011596326613498263,0.012795741607282671,0.005155270644870732,-0.005344579524822173,-0.0018722682901366504,-0.007257530938097714,-0.009257101606275811,0.02786171030415781,0.03226554581610482,0.01279100988709587,-0.008402122469605729
egr2,-0.003921193836693528,-0.016268561848932866,-0.007091380758688447,0.03774549242137819,-0.013016467758071219,-0.011609249581878114,-0.01293256407353352,0.055311390106141625,-0.010454461953333237,-0.03955102972229241,-0.02433585834279088,0.008434328659815355,0.02195229038444043,0.014251828468603544,-0.010854334739001723,-0.009168746912092062,0.0015700269343141393,-0.0016108988122127102,-0.028852175940847206,-0.024136006141920543,-0.006287019796505382,-0.0034869233719688093,-0.028628434182762983,-0.008300008765571803,-0.0036699746431863947,-0.01190716822965049,0.05038546539061721,-0.0005087343297667409,-0.0034869233719688093,0.0514505613697938,-0.0011387663214344436,0.01846780777635137,-0.0013150538289236314,0.02112949490104471,-0.0037872015498206105,0.0023277274049559936,0.016761589756857494,-0.0011387663214344436,1.0,0.033907474213301356,-0.009032377435390069,-0.038525448448672235,-0.024202276670289576,-0.018525162167623923,-0.004988275132493336,0.05788473515794338,0.043533026569761754,0.06951133051248332,-0.01925832048491488,-0.0065311217970196985,0.05254586746085885,0.017085676680656026,,0.08904048940538592,-0.015172579685491015,0.08998031418789496,0.015441694916630333,-0.0037872015498206105,-0.008484207659076495,-0.004476675354735441,-0.0015491990187071157,-0.005289087435863091,-0.011027496875726173,-0.009637768089661698,-0.014109811771262982,-0.015375662598449151,-0.013498137640927397,0.008006377790778995,-0.030654463218837597,0.02401469903283312,-0.004224452169264783,0.02489065618048179,0.015166111590483382,-0.019741048055009598,-0.0019734792359033786,0.00487160831482019,-0.0286980391884436,-0.004525486402660837,-0.018360150488415484,-0.014726105399791148,-0.010638298222864159,0.012966939926171268,0.013870039873637477,-0.005075961662891368,-0.010386580876682577,-0.00199339336643311,-0.0006288001351407006,-0.012367356382286993,-0.008354921124277697,0.007976410102411907,0.04515608656647849,-0.004172235642970881,0.01714072203057811,0.0015354822053219265,-0.01696489295360105,0.05860355573152799,0.010336959904231271,0.055330127762570104,0.03683215626134922,0.1151946631119928,0.045789039468312184,-0.010157583418727616,-0.005301839159186762,-0.008020431166512859,-0.008048779514247598,0.03200032059134249,-0.0032939316629212495,-0.008517769164549844,-0.010295493267163605,-0.01296752349985527,0.009241197029173854,0.025069888504338014,-0.01592536700745782,-0.00776111798798566,-0.009602718630065427,0.047853368331836114,0.008884777565841948,-0.005435915464069199,-0.003956685789222739,-0.00840951455216191,-0.016722209320416737,-0.010477007643536543,-0.003227086479563082,0.005702493657842986,-0.008835485525234997,-0.005846473562075077,0.03774224439129785,-0.010544404377938058,-0.008126626447825434,0.0390142060979461,-0.02321063186121941,0.043611198465050606,-0.011135767954802063,-0.003900988867555388,-0.015121522670979827,-0.00899535630234438,0.02803645229970045,-0.010854334731742984,-0.010219528011272445,-0.004890645490893075
stat2,-0.02941778516192382,-0.011163486899422686,0.003183981194067861,0.04999206863143457,0.0014894019468028876,0.006868109155710279,0.023072970004078732,0.08844278993450368,0.0389046641729973,-0.05233685084984062,0.004617690938342797,0.037853218105977214,0.019657171233706947,0.04658144901349424,-0.00726964503716365,0.005811223266822122,0.016686878767219526,0.0214001776093743,-0.028273371216957097,0.01882174997901776,-0.005450559450493878,0.007147745203545556,-0.011405842133598574,-0.007901836452811851,0.02759621750181596,-0.004168590130348808,0.038707674057525024,0.041882273676528546,0.016080962411928974,0.029194164982805314,-0.008207022588848553,0.0222578391367933,-0.00947751639329574,0.029222878193040876,-0.019628202966222776,0.021709158721146437,0.07458548165806467,-0.008207022588848553,0.033907474213301356,1.0,0.004589067574977972,-0.007330918120738735,0.017112478412773698,0.015988794776681695,-0.02326048227143657,0.026893200752552113,0.013128317387412953,0.08828323456900228,0.049704534397320595,0.03938789379263379,0.07858890695478642,-0.01269974052217337,,0.037098142604513634,-0.018308374341759144,-0.0071208997887939225,0.0550975577511351,0.003282627892074405,0.015888041172030645,0.022050947179952127,0.012665741277916294,0.00045562685020275866,0.022628569474748367,-0.0071618434923358485,-0.006981634556615217,0.00045221179788296163,0.0020737252269343283,0.03763780361560749,0.0037511796469875264,0.0883060379857926,-0.011202503350721855,0.01079365753413867,0.05112091208328302,-0.009466405086815018,0.02646140331969357,0.023911489648444896,0.025050890962124282,0.0006926637680197187,-0.004082054993886675,-0.027774825818899396,0.018821547688259388,0.02513471086637552,0.011098365586484629,-0.010284886678120173,-0.0015219955147553583,0.009623504827173656,0.03852597282516699,-0.0037309908596670108,0.005905254513863856,0.0019028221315229995,0.02608774672404015,-0.004190240431621508,0.07669934442468615,0.05135678448710497,-0.003272296027708524,0.0655823209518255,-0.008922684384221353,0.06772188801007624,0.010677333956020402,0.028962322473260547,0.04128358760208018,2.9761588490931806e-05,0.009490554324982886,0.010563179476804114,0.01066769260805127,0.023189372770053777,0.018049615137204662,-0.0056008892763942065,-0.005040360850050934,0.03558475648143795,0.054639270745006574,0.09697365255073723,0.02695533639529698,-0.012405886560163283,0.001511157270496358,0.02768964512392292,0.040965812986716234,0.07151302378146666,0.007431994131695078,-0.00598036105259783,0.015965554288017984,-0.01362298961331679,-0.015037520631455784,0.005700672056371063,0.015502429546237052,0.031993600132708196,0.06144620625952591,0.007960843524516209,-0.0098757335069235,0.10695097259838658,0.02271186459107638,0.06795577822380142,0.045921807706435676,-0.012612764747902221,0.0466490246771722,0.022619762512759517,0.008018026338094404,0.009597996115045552,0.028678345191840805,-0.0065376633365996925
elf1,0.03738776447701879,0.0521421740620529,0.03687465707761622,0.011129778448785474,0.042410466694293346,0.07066040883165853,0.05028973254827841,0.017509771597964477,0.0012535767630446136,0.04340439569284532,0.08144565200902833,0.04142845187170089,0.0206252818230939,0.006039137362557881,0.0217550210226768,-0.003255796258302095,0.023319299782178286,-0.01343244287289341,0.017457164109734333,0.013906948919036275,0.023273483340833564,0.014175967745438129,0.04164974580547253,0.021487068095241008,-0.008668196061167149,0.005069430056209349,-0.001981449963658465,0.012327799892137033,-0.022530257449683486,0.0006776643794375951,0.00962605222078925,-0.0038959673196603288,-0.010965546251494747,0.01839456668037521,0.03493688364101292,0.02204747809972032,0.03924836998116045,0.01137981110514729,-0.009032377435390069,0.004589067574977972,1.0,0.018086490296685336,-0.005749837455793102,0.010019468851807456,-0.006053444862285691,-0.019476966072020156,0.003699387984413972,-0.030001664271162947,0.017531850017578864,0.011768440807003485,0.008191160674289924,0.03520592361842731,,-0.006518096827460387,0.04696909963174086,-0.005961841182813912,-0.013320622500864968,0.0158183910178169,-0.00780792409596737,0.019519657426052155,0.010772774810805099,0.025031014654678992,0.041848486752183195,0.014749669289797833,0.016333910915709435,0.03406955715252699,0.013879515716739656,-0.00541656683625927,0.024417529423758876,0.028692337783408555,-0.023380598158238706,0.02253279952918633,-0.0028355767615472244,0.048844967188624897,-0.0029443775178450236,0.0004869087566781258,0.0355943147581484,-0.009622157537947046,0.03573320244085728,0.02352712383464128,0.023990112191396618,-0.013610488986438811,0.029276621195973667,-0.013087433711597483,0.029791706153176965,0.0412349052602235,0.019266378249533585,0.018715274179608263,-0.005998283463568962,0.028100284606359008,-0.030040341599798938,0.005767321959270504,-0.0032072462143065777,0.023517254131821635,-0.0017915119431423819,0.0016699211210973672,0.010425085435922923,-0.001741956967663278,0.0005117244379189898,-0.007999158082438795,0.0011715389010913142,0.027226074552603056,0.05592905257858174,0.005750813702942133,0.017351472602053407,0.011134336922758538,-0.0045585740704120825,0.013542168779485612,0.016269536862357544,-0.008140689494546202,0.014356566497084784,0.00031718056203506163,-0.008090477683360903,0.028264077153855198,0.03153478041141283,0.009966624199040758,0.0017041517596983887,0.012533943381208328,-0.008679323902587159,-0.014433922644917453,0.03957984824930681,0.005892992239699415,0.02015781453579929,0.008974682420680828,0.010812110767628731,0.009703119113743932,-0.023795011667474875,0.017750180527098553,0.024658422056925554,-0.008231295636155133,-0.0025916472325490537,-0.030963124292067695,0.02709975145314286,-0.018905701352582432,0.043660997940432586,0.018753004444279513,0.03147913421846345,0.035774722996348186,0.043410155961899524,-0.013865653114740424
ctsg,-0.11333435237480842,0.07475984309238265,-0.045490776747954965,0.07777932222188826,0.053475756897045965,-0.06840032923607711,0.05594980937310878,0.02783710580276595,0.018578687565880596,0.1274355074897868,0.0649696377481582,0.0037049428456201066,0.02420957924543009,0.016818179285433353,0.003991418686488536,0.07787561660982227,0.009141446837639209,0.019923592111266555,-0.1371454452722841,0.3666566128057444,0.04705295762173619,0.009146047236650837,0.04599706145210888,-0.03791648223200428,-0.0014583508175407302,0.00838634891131602,0.008670234445049189,0.050921280963747165,-0.032339030104029644,0.010845891330954665,-0.007515587948672566,0.007172182246990707,-0.00734087923372795,0.040065217329441495,0.004343002771585766,0.026261575051038294,-0.0019302557514494667,0.0016829757297517547,-0.038525448448672235,-0.007330918120738735,0.018086490296685336,0.9999999999999999,0.5176627562562477,0.499408868894691,-0.08059525499917432,0.24438038659951147,0.02384516839120069,0.04525521279188808,0.18976005839542293,-0.0339404307690354,-0.22245488256234933,-0.027151338750165066,,-0.02715819774790501,0.128633882496982,-0.022987111039465317,0.28310311633438046,-0.03685985036011569,0.26630512814608703,0.02400545184070793,0.05614662722182417,-0.021369408748475403,0.03255770586573915,0.008004733088161207,0.16333288919247702,-0.04850127087573869,0.1590088281868757,-0.02570200495797161,0.4351653813628086,-0.002626141388312999,-0.051672622914661,0.3323889389699824,-0.06806957383557934,0.10165019374443088,-0.025243732957919773,0.1140083593856315,-0.009376903326065241,-0.01604057256695285,-0.0913281940412611,-0.15777171649985355,0.3483157662912247,-0.008631054262811997,0.05648579806765996,0.01768327357364829,-0.03305368197320587,0.03280719670505598,0.037284199383364795,0.013649605166460419,-0.031148632817519076,0.007003230823262118,0.12929694010652604,0.03226182885759332,-0.03514443087917557,0.10345775645134996,0.41046730788054114,-0.0388055703945387,0.061289089699019944,0.10120515022599656,0.01985899042815785,0.01660728183758712,0.17409826560705102,0.03178897974503081,0.0854888891388505,0.059229435071970184,0.03266824528992638,-0.027266645614542437,0.013321832611869127,0.013388079661448695,0.014005165777849967,0.0767370717632536,0.14153743209329894,-0.017133458222464436,0.09760468968767289,0.07532746209010707,0.20022874148933312,-0.037532135859579305,0.10914345733808471,-0.04319056073091541,0.02652720575682778,0.046731926487793334,0.1585943194802701,0.004646970427021429,0.013531037975503896,0.1574925962478187,0.029218565577024354,-0.0475650840197565,0.003062782211806045,0.045312786886872555,0.12137418246894617,-0.03321871701983064,0.25615242529784127,0.10609348288016564,0.01597790665515981,-0.007986015937295633,-0.0923894490946091,0.06643077000482915,0.026415392512369778,0.04798526825552293,0.06530768264282703,0.0450423085730158
elane,-0.1491714923765278,0.04599154275987847,-0.0655318951637054,0.10191944295515445,0.037112819423725386,-0.08444113189597897,0.026755709126217546,0.05262474325801239,0.031704249121337874,0.07374921399449491,0.03922190431073067,0.0011408231397381538,0.050227090235175395,0.029154055171283257,-0.01912294269013804,0.09075536883535391,0.018830993226002176,0.0332555056550909,-0.25429631972731176,0.483074366588809,-0.006906280856958093,0.01209087423664949,0.01323206990579949,-0.03654685950500418,-0.007638617668952128,0.019160673789561995,-0.006852866768845271,0.04335157103474957,-0.03168207864510546,0.034330614539409464,-0.017661221010451346,0.0063343391437632075,-0.008403033128498216,0.05505228227511305,-0.00037992914927329125,-0.0008099102992256298,0.006249467914189354,-0.0034308220249338935,-0.024202276670289576,0.017112478412773698,-0.005749837455793102,0.5176627562562476,1.0,0.6686072549022448,-0.06126766668778272,0.2607298157695165,0.029588991005662868,0.09360481281676059,0.2610674069861609,-0.02868790147761324,-0.25920482099396563,-0.07065700665185225,,-0.007239771044562906,0.12487384910271479,-0.011629925359039173,0.31474933438829467,-0.04638676770197057,0.3379571351360428,0.011530795589519175,0.03447873875354093,-0.0351230601158705,-0.059026386020224905,0.014158848800435504,0.15512419051516702,-0.04768047788012295,0.17977685466528334,-0.011931528936097622,0.4629896564217968,-0.02828928517880942,-0.0591239384120536,0.3650795632556936,-0.08728982461765594,0.0999684960776048,-0.017110217098744884,0.10140607046132606,-0.011301004322822604,-0.04053070035267955,-0.15831437530062803,-0.19542718284914343,0.39871271604312275,-0.0016538887031888687,0.09508566538133346,0.007406360746671139,-0.0699729775459771,0.01962064080761353,0.027462104242584554,0.004123886930724054,-0.041318642505439415,0.026313937673385464,0.23690764409270135,0.05751862626996407,-0.03487934085310827,0.16061258744592397,0.4447438822455578,-0.02309009156029699,0.0557470117706432,0.16976427622370505,0.03307402465500781,0.05563955302850736,0.2359840997070744,0.03800941629229537,0.11609346056611523,0.04578386589594412,0.029337230202869276,-0.04586299923836113,-0.00793748769152934,0.004478822516444645,-0.0357225152910659,0.14792081706143556,0.17509500374805176,0.027494593170418472,0.1167561894787479,0.12756695360949333,0.18924743472332112,-0.044338059895974245,0.09138177488265717,-0.058902525634598496,0.04941598911262316,0.028230026971336718,0.16132923248049322,0.013687567391607133,0.015153156900756515,0.16085889347370128,-0.0011014215328171242,-0.041582136611203156,-0.031992882008829944,0.04025127993017645,0.12618386589408964,-0.02711474170283683,0.3253644638613939,0.1160275605588018,0.02694962765259637,-0.038759838156858975,-0.10475816804721991,0.04315451776281331,0.025439824491941397,0.024660595285441216,0.04924968496181906,0.013731877107441939
mpo,-0.13134543675353189,0.05500531861154715,-0.06590042434152,0.08111147189674162,0.058426092733035825,-0.05192999212863819,0.04152231550988741,0.029114494363418925,0.032270345802102654,0.1133765622230525,0.06954556959792979,0.0059457312418759465,0.028626247963726842,0.016513074884690067,-0.006969254679831976,0.09319754321598038,0.0035501436691386585,-0.004308174908273481,-0.19472500934415418,0.4611905233913259,-0.010363483674242011,0.006715551253524613,0.03373793948002002,-0.04759367199387358,-0.010968929352855209,0.028052204288382714,-0.030274776170974196,0.043596594036380464,-0.034741797143741475,0.018310651756311195,-0.004123944596762224,0.00016711570360117284,-0.005548297045667675,0.04187395605726452,-0.0014913567232706906,0.010364228925492056,-0.018410558879573144,-0.0017276508338936825,-0.01852516216762392,0.015988794776681695,0.010019468851807458,0.499408868894691,0.6686072549022448,1.0,-0.05992793381754561,0.21022935303742224,0.026638027389534257,0.03657335393625634,0.22700807092588052,-0.02103200658869775,-0.2740533100659597,-0.06839802847155299,,-0.015802248251412392,0.12897083786290087,-0.023620368539809394,0.26227606144339255,-0.02724320861063603,0.3003805098155093,0.0321390480976934,0.044250332262121994,-0.01579639958495382,-0.013376616177426803,0.005009632407441785,0.1622592030600411,-0.03469184094087207,0.17094213331095162,-0.03461671704036176,0.45600903235421986,-0.0025661008191126726,-0.05274963530944922,0.37569605369413117,-0.06338223871673931,0.12079635645720849,-0.02783544910916549,0.10911613551475667,0.003917915855336862,-0.02695568696484713,-0.12772121210409842,-0.1657348356660054,0.36616350741631937,-0.0017530155029386514,0.08843136755778284,0.0024151058070657674,-0.054311667736357844,0.014347363371127143,0.023536906836226897,-0.007788884829260958,-0.024202619990229424,0.016580623413788256,0.17182989263319864,0.046647827898280335,-0.05838985868476191,0.1397420344777051,0.4073732604545413,-0.03079371907811256,0.03440933563841312,0.12696026629626703,0.019992445044260915,0.028139378691311848,0.1950599425135464,0.06325526779956538,0.11246536086580174,0.05538601158153514,0.022856013483306264,-0.03595446859987316,-0.0014653150513501809,0.01183095651742731,-0.026407754088274882,0.11524106206075345,0.1551847028030295,0.012062285240788782,0.0892695646863892,0.12043896034704066,0.2190642458533112,-0.05273057810769525,0.08717125702257483,-0.04311055381750667,0.049961852848907674,0.03597479585832853,0.17344743629533066,0.031068878598323274,0.007116862854143421,0.16161287766759017,0.004912427871072304,-0.053838703869529964,-0.053967400382731893,0.04974814797855577,0.12635964767328925,-0.07465250631055782,0.30509422668581415,0.08633018244098027,0.01711227643312546,-0.029907373171099677,-0.11049644817712521,0.05316257344349225,0.038581221206745855,0.05068032606888489,0.06619602406982965,0.012235921930072962
mpl,0.09713661171834378,0.003198711567261989,0.047490232116262424,-0.04117388401410335,0.038302083026534525,0.0684977731829419,-0.021645940991321094,-0.021775914085869742,-0.021979147429847266,-0.015672650682193128,-0.00821639091845068,0.00029479788271805416,-0.013658622978485774,-0.006751228863949931,-0.014358758929489101,-0.009456445688683089,-0.0013359339668909305,-0.0033867053748184825,0.07107355898535064,-0.03901985544862699,-0.01321764196173698,-0.007330803173916313,0.005807227412898841,0.03645402499295882,-0.007715644679416221,0.005511469503996655,-0.0321123308120284,0.0017410856893919082,-0.007330803173916313,0.025331510773644036,-0.0023941081787544646,-0.006434586754758995,-0.0027647297501410054,-0.00873335366434008,-0.007962099013953913,0.015098143357641014,-0.00221440864322864,-0.0023941081787544646,-0.004988275132493337,-0.023260482271436574,-0.006053444862285691,-0.08059525499917433,-0.06126766668778272,-0.0599279338175456,1.0,-0.06210613320541655,-0.0057130265862199185,-0.040130201541839355,-0.035763592276478816,-0.013730834690466001,0.0012200175545021273,0.0402623918914654,,0.006519794893117756,-0.012299591359306623,0.03731500859682226,-0.06664271450933265,0.15467986787467744,-0.04631360499511582,-0.009411628073879295,-0.03250211962725793,0.1396097561350902,-0.04748042471755438,0.06424190376714388,-0.02966404531503472,0.03464357618935755,-0.017197491268275755,-0.012756520106738079,-0.06623603088498665,-0.010473665986615581,0.03327262542739578,-0.056050998904105115,0.028685265017492093,-0.015528956130438738,-0.004148983588948177,-0.00868077992389078,0.04787690209621079,0.029843304551043167,0.07505061888608326,0.07107930574012054,-0.06544123121919068,-0.01841047143172902,0.03379313700121724,-0.010671549644060953,-0.013246919363827693,-0.02611361012739344,0.003286232444559488,0.03404996422060338,0.004065835466907642,-0.0036743455140807054,-0.027896787042677017,-0.008771583149688813,-0.027660214129597748,-0.02317742228155946,-0.07643192625981882,0.0015641647593209408,-0.020312910681957043,-0.03349610704793684,-0.006011792848347923,-0.023173678878352567,-0.029766936173893387,0.03272136322505222,0.037086228278051234,-0.005254708091637889,-0.005482848050921109,0.020391737430996825,0.020017618927936028,-0.007605678780686847,-0.0037887575907530426,-0.02726253269422971,-0.014891688627094134,-0.018682682329567765,-0.014017325846291536,-0.016316741812235382,-0.03862420417710117,0.0061944367333883615,-0.04052898659061661,-0.013833209936697321,-0.00831841759844761,-0.0065574467409373555,-0.021836781875011098,-0.004956840344409283,0.020348512794597252,-0.024258946776602803,0.03244739218477446,0.0029774836871432173,0.0022827289963632184,0.003644005887268166,-0.012178956570997674,-0.029162941113747284,-0.05907724078108352,-0.04748373487058416,-0.006069113909647049,0.03693749690404347,-0.03179103598375777,0.007219768077823788,0.015986075315118427,0.0027236562720525195,-0.013005496685119397,0.001752861862187901
ccl9,-0.10503785499919889,-0.016258931310110473,-0.045831170672662125,0.05257130113619727,-0.023737822823070104,-0.1078455029024543,0.03363629492148076,0.08696323927344476,0.013840118822982634,0.026663046296456088,-0.028961683759886756,-0.0016688361507811683,0.042086377886932314,0.03679612708997209,0.024656288513760317,0.047160129410420894,0.023556069431800792,0.024013484683761535,-0.06574748647283536,0.17274044254587106,0.09672364965577228,0.0007870202851375436,-0.03534205921298232,-0.00842904478337098,-0.008769714747969528,-0.005383174450096888,0.05001911359818992,0.04936739973089804,-0.01939426015637358,0.1135151431910118,-0.019504450701422545,0.05516143746917368,0.005926266112827431,0.06964964839149375,-0.019987342335059832,0.009445797934610043,0.011073609370521018,0.0159252834267205,0.05788473515794339,0.02689320075255211,-0.019476966072020152,0.24438038659951145,0.2607298157695165,0.2102293530374222,-0.062106133205416546,1.0,0.07042142522811344,0.19185275685529934,0.14224626259084094,0.003970779009875026,-0.025601046810323953,0.009961949100670074,,0.05415849064994553,0.06980289832135789,-0.007950140050825241,0.21056794347020083,-0.03491469588975135,0.188064685193101,0.020333088775304667,0.020082285299810702,-0.03228751026929954,0.0376336674646203,0.003904157389191195,0.05887118596582885,-0.01297171992293794,0.07731696065097865,0.05856235272227344,0.15232540176792916,0.0013689218225236722,-0.024027528874522638,0.21596160838042464,-0.017818408661431556,0.01720624586439558,0.00275666828781695,0.06175916943437965,0.015023367196348985,-0.03540633355109734,-0.02555370960117546,-0.106761733837111,0.2121395343252165,0.04110100760687079,-0.002462060081146347,0.01845792012782567,-0.04537539735592319,-0.003008017274479587,0.0717438774197593,-0.0040248387181727515,-0.018027919516510855,-0.026900743601092007,0.12386442531042349,0.0036986155369131374,0.0560796551110524,0.0973850542538597,0.2548861967723984,0.03137977084518714,0.048411347659860514,0.18879289813998862,0.030096502776323555,0.10046408951923676,0.15047114585558677,-0.013402285444185306,0.025097656175958424,0.02341979246875881,0.022971929770351562,0.05289594609771155,-0.007496053396608861,0.02452223871858654,-0.005739516299811527,0.09139813237270127,0.11912234871401185,0.009707659598699602,0.0849122833559776,0.052065921619901145,0.1076699140406363,0.01722286266557347,0.08911636267215531,-0.02592764824188639,0.028564569074370685,0.035907283046863754,0.10328440523541854,0.012620126539613079,-0.0016594702737050115,0.0978934601908396,-0.01948379465926509,-0.027404643325481867,0.1308105514036983,-0.01034201401173199,0.03535422773228725,0.09446573031949979,0.18158600720702187,0.22184846791195395,0.04643762495396587,-0.016224778508272007,-0.06663587816417525,0.025555614324070657,0.041010126212372426,-0.01854522617685214,0.030817138893601912,0.10031778664121083
